term,estimate,std_error,t_statistic,p_value,conf_low,conf_high,ring,weighting,specification,outcome,estimator,sale_year
sale_year::2018:treated,-0.194534938129916,0.157160502592705,-1.23781061348518,0.225079606045256,-0.515065896410155,0.125996020150324,annulus_0125_025,equal_transaction,site_hedonics,log,event,2018
treated_post,12222.0017159517,47657.4351974903,0.256455297380235,0.799293638693129,-84975.9781900953,109419.981621999,annulus_0125_025,equal_transaction,group_hedonics,dollars,did,
sale_year::2008:treated,-53050.157462351,54378.8968020921,-0.975565165571915,0.336831805190308,-163956.64869042,57856.3337657184,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2008
sale_year::2009:treated,18239.1743968967,35616.3790257233,0.512100749593995,0.612209766180555,-54400.9095380169,90879.2583318104,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2009
sale_year::2010:treated,15883.22739358,50162.3493349894,0.316636433583087,0.753641954251964,-86423.5585779649,118190.013365125,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2010
sale_year::2011:treated,-4387.61901324894,52466.7714656063,-0.0836266248272047,0.933890995116434,-111394.30490636,102619.066879862,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2011
sale_year::2013:treated,-57550.7730713985,58090.2651433978,-0.990712866077172,0.329496177806017,-176026.649936091,60925.1037932939,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2013
sale_year::2014:treated,-47601.6447926171,57605.9491961556,-0.82633209689033,0.414930661974959,-165089.752770605,69886.4631853706,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2014
sale_year::2015:treated,33352.1286067781,54149.6156546725,0.615925490948525,0.542440061870784,-77086.7406381239,143790.99785168,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2015
sale_year::2016:treated,57137.8146107307,67510.9515470619,0.846348826395966,0.403844386011619,-80551.6788485184,194827.30806998,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2016
sale_year::2017:treated,46157.1043954973,90784.9624455425,0.508422354893683,0.614756469873931,-139000.04724278,231314.256033774,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2017
sale_year::2018:treated,-44147.3552540159,60154.4807867388,-0.733899697522587,0.468524590992108,-166833.227679564,78538.5171715322,annulus_0125_025,equal_transaction,group_hedonics,dollars,event,2018
treated_post,-0.286030778274819,0.110086067468303,-2.59824685223838,0.0142122464887395,-0.510552793137324,-0.0615087634123135,annulus_0125_025,equal_transaction,group_hedonics,log,did,
sale_year::2008:treated,-0.316216061282709,0.246059652331151,-1.28511951588528,0.208269563118166,-0.818058030827717,0.185625908262298,annulus_0125_025,equal_transaction,group_hedonics,log,event,2008
sale_year::2009:treated,-0.151790593051991,0.266039916607131,-0.570555708285477,0.572413676218498,-0.694382580250413,0.390801394146431,annulus_0125_025,equal_transaction,group_hedonics,log,event,2009
sale_year::2010:treated,0.121026128737221,0.16873194672164,0.717268609108624,0.478578566381398,-0.223104945438206,0.465157202912648,annulus_0125_025,equal_transaction,group_hedonics,log,event,2010
sale_year::2011:treated,-0.053167940785761,0.203176075168312,-0.261684062661987,0.795295951588506,-0.46754827807758,0.361212396506058,annulus_0125_025,equal_transaction,group_hedonics,log,event,2011
sale_year::2013:treated,-0.401743056614146,0.261940489899934,-1.53371881058793,0.135242470854271,-0.935974207920725,0.132488094692433,annulus_0125_025,equal_transaction,group_hedonics,log,event,2013
sale_year::2014:treated,-0.308880607257775,0.197093879470154,-1.56717503398957,0.127226085877244,-0.710856224639587,0.0930950101240375,annulus_0125_025,equal_transaction,group_hedonics,log,event,2014
sale_year::2015:treated,-0.148324802707632,0.198870092676721,-0.745837650655422,0.46138397319744,-0.553923030807904,0.257273425392641,annulus_0125_025,equal_transaction,group_hedonics,log,event,2015
sale_year::2016:treated,-0.225362896885851,0.216993566505315,-1.03856948625401,0.307038263231712,-0.667924193554954,0.217198399783252,annulus_0125_025,equal_transaction,group_hedonics,log,event,2016
sale_year::2017:treated,-0.359450086201876,0.310635174828019,-1.15714547266221,0.256051761734145,-0.992994702187321,0.274094529783569,annulus_0125_025,equal_transaction,group_hedonics,log,event,2017
sale_year::2018:treated,-0.649392825752177,0.213682822730635,-3.03905020278954,0.00478911560772425,-1.08520181597525,-0.213583835529107,annulus_0125_025,equal_transaction,group_hedonics,log,event,2018
treated_post,72329.4426252996,48660.8402875981,1.48639937571596,0.147274129764775,-26914.9954542048,171573.880704804,annulus_0125_025,equal_site_year,site_unadjusted,dollars,did,
sale_year::2008:treated,64665.8402879319,58628.336792418,1.10297927292208,0.278525354642272,-54907.4409400618,184239.121515926,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2008
sale_year::2009:treated,87808.8947717654,46554.2199966604,1.88616402074967,0.0686721142183335,-7139.06289791994,182756.852441451,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2009
sale_year::2010:treated,-25262.2690613864,31613.2578882661,-0.799103627682834,0.43031072467022,-89737.9336089024,39213.3954861296,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2010
sale_year::2011:treated,-18254.4890799034,33191.9985457714,-0.54996655458184,0.586283336192623,-85950.0164267743,49441.0382669675,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2011
sale_year::2013:treated,74571.4744873954,46420.7607085955,1.60642508543785,0.118320324971531,-20104.2911697352,169247.240144526,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2013
sale_year::2014:treated,49095.991524296,43519.3962755062,1.12814045520039,0.267916334325814,-39662.4023586528,137854.385407245,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2014
sale_year::2015:treated,103575.408459559,50450.6136224811,2.053005920495,0.0485933858930012,680.703597559259,206470.113321559,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2015
sale_year::2016:treated,122918.909722394,66196.1810493394,1.85688823394172,0.0728517461370298,-12089.0916278247,257926.911072613,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2016
sale_year::2017:treated,126409.309617074,77890.0141365286,1.62292061464386,0.114733678525692,-32448.4215543828,285267.04078853,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2017
sale_year::2018:treated,60673.383796345,65058.7372592047,0.932593935148361,0.358236793382329,-72014.7856493739,193361.553242064,annulus_0125_025,equal_site_year,site_unadjusted,dollars,event,2018
treated_post,0.161398135144399,0.145761848452772,1.10727283481653,0.276694079892073,-0.135885114746625,0.458681385035422,annulus_0125_025,equal_site_year,site_unadjusted,log,did,
sale_year::2008:treated,0.456472417274192,0.362654925362976,1.25869631252717,0.217536910166798,-0.283167179405482,1.19611201395387,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2008
sale_year::2009:treated,0.233871272286814,0.17163239722475,1.36262894458418,0.18281736493874,-0.116175309690313,0.58391785426394,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2009
sale_year::2010:treated,0.168647747677676,0.26433685467139,0.638003156568273,0.528156727240743,-0.370470821802758,0.70776631715811,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2010
sale_year::2011:treated,-0.118642073533803,0.253360291579044,-0.468274143490986,0.642864491553719,-0.635373794992178,0.398089647924572,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2011
sale_year::2013:treated,0.354415125448851,0.121689270386319,2.91245994263677,0.00659381259038284,0.106228222213784,0.602602028683918,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2013
sale_year::2014:treated,0.395708806509421,0.270149148682491,1.46477902462133,0.153050143909918,-0.155264014761061,0.946681627779903,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2014
sale_year::2015:treated,0.278527558206134,0.184761034617462,1.50750161571032,0.141806390572394,-0.098295056266292,0.655350172678561,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2015
sale_year::2016:treated,0.470885658987072,0.321688045941554,1.46379595054218,0.153317016539989,-0.185201436255712,1.12697275422986,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2016
sale_year::2017:treated,0.319978181359512,0.176899234537683,1.80881608784662,0.0801882808626635,-0.0408101861373233,0.680766548856348,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2017
sale_year::2018:treated,0.0550655725563327,0.153333073043832,0.359123908907714,0.721937012985677,-0.257659291693844,0.36779043680651,annulus_0125_025,equal_site_year,site_unadjusted,log,event,2018
treated_post,37897.6983691601,42812.8125264935,0.885195251905215,0.382866226551083,-49419.6084566719,125215.005194992,annulus_0125_025,equal_site_year,site_hedonics,dollars,did,
sale_year::2008:treated,34835.0741482603,58373.6567138061,0.596760184462136,0.555001084176734,-84218.7836348752,153888.931931396,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2008
sale_year::2009:treated,15968.9273203766,32421.4202922545,0.492542497411552,0.62580643548274,-50154.9953169458,82092.849957699,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2009
sale_year::2010:treated,-4512.56971371616,38791.3151925484,-0.116329381752517,0.908141854698597,-83627.9786523199,74602.8392248876,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2010
sale_year::2011:treated,7238.50169521372,32930.0564880883,0.219814432988662,0.827456766066351,-59922.7913028356,74399.7946932631,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2011
sale_year::2013:treated,35978.1231376447,36861.3775790158,0.976038485282388,0.336600933821379,-39201.152087453,111157.398362743,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2013
sale_year::2014:treated,-5700.35395539366,48540.4643453488,-0.117435093221144,0.907272857219333,-104699.283682058,93298.5757712706,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2014
sale_year::2015:treated,53779.5028776287,55555.1752654272,0.968037678230428,0.340517845688577,-59526.0240931193,167085.029848377,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2015
sale_year::2016:treated,88752.3216767499,56163.7595883039,1.58024182012261,0.124202336187942,-25794.4212037711,203299.064557271,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2016
sale_year::2017:treated,86515.1069399899,60435.2321315142,1.43153428701528,0.162282646439185,-36743.3616283216,209773.575508301,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2017
sale_year::2018:treated,25134.8822510716,46774.1279532874,0.537367201718297,0.594850655797343,-70261.5806531242,120531.345155267,annulus_0125_025,equal_site_year,site_hedonics,dollars,event,2018
treated_post,0.0759673073161939,0.132855366008015,0.571804584179241,0.571577667463614,-0.194992998083069,0.346927612715457,annulus_0125_025,equal_site_year,site_hedonics,log,did,
sale_year::2008:treated,0.372507931313704,0.343534453048403,1.08433936686175,0.286575810655785,-0.32813520497895,1.07315106760636,annulus_0125_025,equal_site_year,site_hedonics,log,event,2008
sale_year::2009:treated,0.0110034301801364,0.133339799992574,0.0825217240520025,0.934762389540947,-0.260944884844526,0.282951745204799,annulus_0125_025,equal_site_year,site_hedonics,log,event,2009
sale_year::2010:treated,0.277695247009773,0.266968591753241,1.04017946525502,0.306301664394053,-0.266790785636476,0.822181279656021,annulus_0125_025,equal_site_year,site_hedonics,log,event,2010
sale_year::2011:treated,-0.0729914290526428,0.164493902560185,-0.443733341580468,0.660317246658396,-0.408478955174361,0.262496097069075,annulus_0125_025,equal_site_year,site_hedonics,log,event,2011
sale_year::2013:treated,0.24077058718801,0.105119110092946,2.29045496080704,0.0289558163755267,0.0263787486802222,0.455162425695797,annulus_0125_025,equal_site_year,site_hedonics,log,event,2013
sale_year::2014:treated,0.236628904582267,0.267212572089981,0.885545551736184,0.382680294371442,-0.308354729241418,0.781612538405952,annulus_0125_025,equal_site_year,site_hedonics,log,event,2014
sale_year::2015:treated,0.18145807672303,0.219954590899052,0.824979719592711,0.415686425516288,-0.267142269012209,0.630058422458268,annulus_0125_025,equal_site_year,site_hedonics,log,event,2015
sale_year::2016:treated,0.341560903956262,0.240526512471467,1.42005511345358,0.165571111947071,-0.148996152444128,0.832117960356652,annulus_0125_025,equal_site_year,site_hedonics,log,event,2016
sale_year::2017:treated,0.249347997276575,0.160417806088473,1.55436608538989,0.130248215059572,-0.077826275282278,0.576522269835428,annulus_0125_025,equal_site_year,site_hedonics,log,event,2017
sale_year::2018:treated,-0.00583104641472332,0.181870284021994,-0.0320615676501509,0.974628493952904,-0.376757936177514,0.365095843348067,annulus_0125_025,equal_site_year,site_hedonics,log,event,2018
treated_post,-3979.08124539432,48953.9109859869,-0.0812821930924648,0.935740059363051,-103821.240955008,95863.0784642189,annulus_0125_025,equal_site_year,group_hedonics,dollars,did,
sale_year::2008:treated,-29429.5699422041,45130.926873095,-0.652093187116629,0.519147203565596,-121474.702148214,62615.5622638062,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2008
sale_year::2009:treated,14200.1290782692,27311.8531565892,0.519925506220853,0.606808714345215,-41502.7626805986,69903.0208371371,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2009
sale_year::2010:treated,-44849.1073484457,30281.1905563112,-1.48108797984821,0.14867666049801,-106608.002660934,16909.787964043,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2010
sale_year::2011:treated,-28733.356821124,56894.4585573386,-0.505029093337206,0.617110092398678,-144770.370074259,87303.6564320113,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2011
sale_year::2013:treated,-54363.2957661895,58835.5386698181,-0.923987389174312,0.362629638958576,-174359.168009259,65632.5764768804,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2013
sale_year::2014:treated,-102593.993104205,89450.1334281238,-1.14694063801081,0.260181684934611,-285028.743012816,79840.7568044066,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2014
sale_year::2015:treated,93791.671178209,73773.2289672891,1.27135103737693,0.213060419562475,-56669.8212846582,244253.163641076,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2015
sale_year::2016:treated,19220.0862000707,57802.2977626582,0.332514224243994,0.741739129866699,-98668.4773194797,137108.649719621,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2016
sale_year::2017:treated,7040.72545166337,48356.3462776366,0.145600856839746,0.885179118003916,-91582.6930001774,105664.143903504,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2017
sale_year::2018:treated,-92903.5364405415,65595.5953433393,-1.41630754251513,0.166656003867594,-226686.63516766,40879.5622865765,annulus_0125_025,equal_site_year,group_hedonics,dollars,event,2018
treated_post,-0.132608400363496,0.152561904163129,-0.869210443399437,0.391412351744171,-0.443760455312037,0.178543654585046,annulus_0125_025,equal_site_year,group_hedonics,log,did,
sale_year::2008:treated,0.0790440658055784,0.2647440045914,0.298567916306824,0.767262001071641,-0.460904891411414,0.618993023022571,annulus_0125_025,equal_site_year,group_hedonics,log,event,2008
sale_year::2009:treated,-0.0716864887006095,0.142783080239854,-0.502065711008523,0.619168925146854,-0.362894500767689,0.219521523366471,annulus_0125_025,equal_site_year,group_hedonics,log,event,2009
sale_year::2010:treated,0.186110920179755,0.294057155779954,0.632907298875679,0.531435614097104,-0.413622603042543,0.785844443402054,annulus_0125_025,equal_site_year,group_hedonics,log,event,2010
sale_year::2011:treated,-0.176989394163158,0.456933242151324,-0.387341908699529,0.7011497691142,-1.10891088563629,0.754932097309974,annulus_0125_025,equal_site_year,group_hedonics,log,event,2011
sale_year::2013:treated,-0.233959068857279,0.250353324088452,-0.934515528040759,0.357260812325341,-0.744558039685714,0.276639901971156,annulus_0125_025,equal_site_year,group_hedonics,log,event,2013
sale_year::2014:treated,-0.236078003745641,0.41627179311558,-0.567124671068196,0.574713574318314,-1.08506992316041,0.612913915669128,annulus_0125_025,equal_site_year,group_hedonics,log,event,2014
sale_year::2015:treated,0.38074293666459,0.408045736755597,0.933088873056011,0.357985245307475,-0.451471830193179,1.21295770352236,annulus_0125_025,equal_site_year,group_hedonics,log,event,2015
sale_year::2016:treated,0.039998436223559,0.320530341641692,0.124788299350056,0.901496860377467,-0.613727505532706,0.693724377979824,annulus_0125_025,equal_site_year,group_hedonics,log,event,2016
sale_year::2017:treated,-0.0666871639478264,0.19192858900088,-0.347458209821574,0.730595173105294,-0.45812810196301,0.324753774067357,annulus_0125_025,equal_site_year,group_hedonics,log,event,2017
sale_year::2018:treated,-0.601510525857631,0.338757546136976,-1.7756372742599,0.0856114873718249,-1.29241109627225,0.0893900445569826,annulus_0125_025,equal_site_year,group_hedonics,log,event,2018
treated_post,64432.080353243,55991.6540534082,1.15074436436159,0.258636687645824,-49763.650974659,178627.811681145,annulus_025_05,equal_transaction,site_unadjusted,dollars,did,
sale_year::2008:treated,-40641.1445955306,49935.3968661265,-0.81387446873581,0.42192468773755,-142485.057955137,61202.7687640756,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2008
sale_year::2009:treated,42506.1045054757,37893.4885729576,1.12172581903187,0.270592966879303,-34778.17496994,119790.383980891,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2009
sale_year::2010:treated,-88844.2211130877,60468.290659512,-1.4692695980668,0.151835809563907,-212170.112993769,34481.6707675933,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2010
sale_year::2011:treated,-107016.007038858,34981.1964521901,-3.05924376214862,0.00454864408110892,-178360.627574134,-35671.386503582,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2011
sale_year::2013:treated,38293.8915559686,38128.7162667314,1.00433204433324,0.322994108824618,-39470.1379638637,116057.921075801,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2013
sale_year::2014:treated,36647.5032113902,50537.4160283904,0.725155856619236,0.473795145486856,-66424.2363246415,139719.242747422,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2014
sale_year::2015:treated,15625.2781558017,41975.769914376,0.372245183058579,0.712243052002521,-69984.86900741,101235.425319013,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2015
sale_year::2016:treated,76372.6051084691,58641.1440408335,1.30237235916285,0.202382479499418,-43226.7966748795,195972.006891818,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2016
sale_year::2017:treated,4521.45617728662,47405.9334123401,0.0953774317227062,0.924628925011207,-92163.5824561537,101206.494810727,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2017
sale_year::2018:treated,-25160.0978843518,46639.1612531899,-0.539462915033255,0.593421457607748,-120281.294388883,69961.0986201792,annulus_025_05,equal_transaction,site_unadjusted,dollars,event,2018
treated_post,0.0307356755325436,0.115307175322692,0.266554752091782,0.791577096479385,-0.204434859004074,0.265906210069161,annulus_025_05,equal_transaction,site_unadjusted,log,did,
sale_year::2008:treated,-0.223003410852159,0.269410184183313,-0.827746774043339,0.41414099510704,-0.772469104090158,0.32646228238584,annulus_025_05,equal_transaction,site_unadjusted,log,event,2008
sale_year::2009:treated,0.0101351843049025,0.111967317722598,0.0905191310379755,0.928457048877703,-0.218223665747275,0.23849403435708,annulus_025_05,equal_transaction,site_unadjusted,log,event,2009
sale_year::2010:treated,-0.294378081706623,0.178743568988994,-1.64692963988399,0.109674128557313,-0.65892799411656,0.0701718307033146,annulus_025_05,equal_transaction,site_unadjusted,log,event,2010
sale_year::2011:treated,-0.324220705446253,0.115194052963918,-2.81456114360183,0.00841077063321405,-0.559160525411063,-0.0892808854814435,annulus_025_05,equal_transaction,site_unadjusted,log,event,2011
sale_year::2013:treated,-0.0517988391285293,0.12873781629743,-0.402359156138362,0.690180798200857,-0.314361346526848,0.210763668269789,annulus_025_05,equal_transaction,site_unadjusted,log,event,2013
sale_year::2014:treated,0.00226449535754965,0.202842173076353,0.0111638291150493,0.991164275593766,-0.41143484412794,0.415963834843039,annulus_025_05,equal_transaction,site_unadjusted,log,event,2014
sale_year::2015:treated,-0.0526725536604318,0.0817937946125141,-0.643967600598067,0.524332732689144,-0.21949209760444,0.114146990283577,annulus_025_05,equal_transaction,site_unadjusted,log,event,2015
sale_year::2016:treated,-0.0566839855192408,0.103187531609934,-0.549329794354573,0.586714877938788,-0.267136343738155,0.153768372699673,annulus_025_05,equal_transaction,site_unadjusted,log,event,2016
