term,estimate,std_error,t_statistic,p_value,conf_low,conf_high,model,sale_year,sale_halfyear
sale_halfyear::2017:treated,53459.3385597738,34673.3677402323,1.54179827469553,0.127276349545764,-15598.6582525837,122517.335372131,event_semiannual_amenity_dollars,2017,2017
sale_halfyear::2017.5:treated,86989.3224251536,38717.1199508636,2.24679218225821,0.0275562050879972,9877.49509469165,164101.149755616,event_semiannual_amenity_dollars,2017,2017.5
sale_halfyear::2018:treated,57202.8113303148,28727.6303792676,1.99121231285395,0.0500516474316217,-13.2232360683847,114418.845896698,event_semiannual_amenity_dollars,2018,2018
sale_halfyear::2018.5:treated,41081.4192083255,34544.326180143,1.18923782140351,0.238048413820198,-27719.5690632963,109882.407479947,event_semiannual_amenity_dollars,2018,2018.5
treated_post,-0.0196667259622607,0.0746001503219225,-0.263628503124897,0.792779675915225,-0.168245802033808,0.128912350109287,did_site_log,,
treated_post,18296.1492538904,24809.1436891938,0.737476048472393,0.463103761882092,-31115.5427006155,67707.8412083964,did_site_dollars,,
sale_year::2008:treated,0.123079389656564,0.136904324365687,0.899017545478,0.371482908981945,-0.149589203324484,0.395747982637611,event_site_log,2008,
sale_year::2009:treated,-0.00560717969318684,0.120800169199408,-0.0464169854259965,0.963099652520848,-0.246201567928089,0.234987208541715,event_site_log,2009,
sale_year::2010:treated,-0.14516413840284,0.147854221032494,-0.981805844900001,0.329310715253359,-0.439641340653607,0.149313063847927,event_site_log,2010,
sale_year::2011:treated,-0.0351759365181135,0.164151361302455,-0.214289642431296,0.830895105264393,-0.362111706660097,0.29175983362387,event_site_log,2011,
sale_year::2013:treated,-0.0653395804640826,0.116014265017909,-0.5632029858914,0.574954556705421,-0.296402014428309,0.165722853500144,event_site_log,2013,
sale_year::2014:treated,0.10932545238327,0.109731623982034,0.996298500067488,0.322266719531512,-0.109224017513574,0.327874922280114,event_site_log,2014,
sale_year::2015:treated,-0.0123632339657863,0.119796999440048,-0.103201532789421,0.91807486080157,-0.250959636468147,0.226233168536574,event_site_log,2015,
sale_year::2016:treated,-0.121093417811917,0.154243262767891,-0.785080759048396,0.434846758685612,-0.428295499488949,0.186108663865115,event_site_log,2016,
sale_year::2017:treated,-0.0804877009912233,0.131057629619417,-0.614139758402121,0.540957069154883,-0.341511592189171,0.180536190206724,event_site_log,2017,
sale_year::2018:treated,-0.0432798282623741,0.123588306091553,-0.35019355496557,0.727162132897659,-0.289427272377302,0.202867615852553,event_site_log,2018,
sale_year::2008:treated,12550.8581256786,24100.6655701424,0.520768112778904,0.604042308838534,-35449.7773645802,60551.4936159374,event_site_dollars,2008,
sale_year::2009:treated,-4971.35967571075,23748.0454312575,-0.209337635389874,0.834744786203358,-52269.6912937434,42326.9719423219,event_site_dollars,2009,
sale_year::2010:treated,-29326.4635313551,23301.9845419555,-1.25853930932588,0.21204923242302,-75736.3878939313,17083.4608312211,event_site_dollars,2010,
sale_year::2011:treated,2414.21970164729,23846.7353264447,0.101239002681011,0.919627351819335,-45080.6698774784,49909.109280773,event_site_dollars,2011,
sale_year::2013:treated,-3386.54713592914,19386.2387864036,-0.174688198842587,0.86178917393109,-41997.5879308401,35224.4936589818,event_site_dollars,2013,
sale_year::2014:treated,3453.34097562295,24589.1940736879,0.140441405491946,0.888682801727209,-45520.2833541781,52426.965305424,event_site_dollars,2014,
sale_year::2015:treated,12972.2171762021,27834.5886027809,0.466046664505256,0.642515082779972,-42465.1705446842,68409.6048970883,event_site_dollars,2015,
sale_year::2016:treated,19554.6607646109,32594.7253793354,0.59993328788738,0.550335305033992,-45363.3609923011,84472.6825215229,event_site_dollars,2016,
sale_year::2017:treated,38585.8869816419,39322.2695376194,0.981273142048095,0.32957155399101,-39731.2002054995,116902.974168783,event_site_dollars,2017,
sale_year::2018:treated,-1147.54378456237,35398.9051626868,-0.0324174936848603,0.974224097754631,-71650.5736084947,69355.48603937,event_site_dollars,2018,
treated_post,-0.0481111482298837,0.0729974780491978,-0.659079594468434,0.511836700939133,-0.193498225833609,0.0972759293738412,did_site_hedonic_log,,
treated_post,11459.4739715726,24198.8570523316,0.473554347909522,0.637175229840031,-36736.7268042628,59655.674747408,did_site_hedonic_dollars,,
sale_year::2008:treated,0.144241730254597,0.131982660657382,1.09288394048244,0.27789690159413,-0.118624519924738,0.407107980433932,event_site_hedonic_log,2008,
sale_year::2009:treated,-0.053577394707479,0.12347716241395,-0.43390529600821,0.665586487255769,-0.299503477003989,0.192348687589031,event_site_hedonic_log,2009,
sale_year::2010:treated,-0.0861912202715987,0.138078130967983,-0.624220647160879,0.534352035622872,-0.361197651711458,0.188815211168261,event_site_hedonic_log,2010,
sale_year::2011:treated,-0.0562430153171407,0.155549576159084,-0.361576139941517,0.718672105568558,-0.366046845595025,0.253560814960744,event_site_hedonic_log,2011,
sale_year::2013:treated,-0.115057215588467,0.112419801246924,-1.0234604074397,0.309336927668375,-0.338960654513663,0.108846223336729,event_site_hedonic_log,2013,
sale_year::2014:treated,0.0313910576562884,0.109161987639434,0.287563998559407,0.774463173786188,-0.186023883139542,0.248805998452119,event_site_hedonic_log,2014,
sale_year::2015:treated,-0.0852681593146977,0.119044460554552,-0.716271541888532,0.476018921234066,-0.322365750731124,0.151829432101729,event_site_hedonic_log,2015,
sale_year::2016:treated,-0.152313067040879,0.151002058462753,-1.0086820576585,0.316327839198302,-0.453059730881106,0.148433596799348,event_site_hedonic_log,2016,
sale_year::2017:treated,-0.0766238453314414,0.119556133160772,-0.640902673126791,0.523513841242502,-0.314740521062781,0.161492830399899,event_site_hedonic_log,2017,
sale_year::2018:treated,-0.0153454543674242,0.116439701492865,-0.131788850114533,0.895499576520947,-0.247255218505964,0.216564309771116,event_site_hedonic_log,2018,
sale_year::2008:treated,16234.4652235757,22510.9654898666,0.721180316805324,0.473011308776754,-28600.0081592479,61068.9386063993,event_site_hedonic_dollars,2008,
sale_year::2009:treated,-21261.2382060015,24490.8420701508,-0.868130142079293,0.388056156460098,-70038.977544254,27516.501132251,event_site_hedonic_dollars,2009,
sale_year::2010:treated,-18604.7118366577,21350.3260099565,-0.871401768196963,0.386279243278373,-61127.5713576722,23918.1476843567,event_site_hedonic_dollars,2010,
sale_year::2011:treated,1736.37848212346,22388.6906224655,0.0775560532504355,0.938385023437715,-42854.5633964494,46327.3203606963,event_site_hedonic_dollars,2011,
sale_year::2013:treated,-16584.4212381236,21271.7502830689,-0.779645352048151,0.43802085286553,-58950.7836361129,25781.9411598658,event_site_hedonic_dollars,2013,
sale_year::2014:treated,-16874.3364811483,26106.85225938,-0.646356608353098,0.519995565995511,-68870.6390501954,35121.9660878989,event_site_hedonic_dollars,2014,
sale_year::2015:treated,-4096.59669023428,27307.9495456437,-0.150014803688832,0.881150348070693,-58485.0918258513,50291.8984453828,event_site_hedonic_dollars,2015,
sale_year::2016:treated,11803.4410773779,31694.9655116816,0.372407443479552,0.710625999497518,-51322.5535958706,74929.4357506265,event_site_hedonic_dollars,2016,
sale_year::2017:treated,39126.2475512196,37547.287169969,1.04205258223059,0.300690833728094,-35655.6558716701,113908.150974109,event_site_hedonic_dollars,2017,
sale_year::2018:treated,3389.1168942331,33039.6600333951,0.102577232659401,0.918568689205973,-62415.0690262515,69193.3028147177,event_site_hedonic_dollars,2018,
sale_halfyear::2008:treated,-0.000488211165639305,0.184046157902711,-0.00265265611193786,0.997890439726065,-0.367047902770805,0.366071480439526,event_site_semiannual_log,2008,2008
sale_halfyear::2008.5:treated,0.0542013198676682,0.147602853359675,0.367210515474195,0.714482534696848,-0.239775240274194,0.34817788000953,event_site_semiannual_log,2008,2008.5
sale_halfyear::2009:treated,-0.0218126768645401,0.134890589551636,-0.1617064388038,0.871966161403947,-0.290470569373354,0.246845215644274,event_site_semiannual_log,2009,2009
sale_halfyear::2009.5:treated,-0.0265349851709539,0.178435209013913,-0.148709356844953,0.882176858340897,-0.381919503560186,0.328849533218278,event_site_semiannual_log,2009,2009.5
sale_halfyear::2010:treated,-0.170406095297197,0.169761706573777,-1.00379584263392,0.318662354390414,-0.508515836446722,0.167703645852329,event_site_semiannual_log,2010,2010
sale_halfyear::2010.5:treated,-0.177391361598437,0.210496296407998,-0.842729134077518,0.402024317906967,-0.596631069585892,0.241848346389018,event_site_semiannual_log,2010,2010.5
sale_halfyear::2011:treated,-0.169077397247971,0.208138612376508,-0.812330760340237,0.419139097356976,-0.58362137052771,0.245466576031768,event_site_semiannual_log,2011,2011
sale_halfyear::2011.5:treated,-0.0683873920744108,0.192207174974384,-0.355800412151758,0.722975750653703,-0.45120115784807,0.314426373699249,event_site_semiannual_log,2011,2011.5
sale_halfyear::2012:treated,-0.0101163205760037,0.152294582548865,-0.0664260041735749,0.947213101058737,-0.313437269235846,0.293204628083838,event_site_semiannual_log,2012,2012
sale_halfyear::2013:treated,-0.157210442926731,0.147023451653864,-1.06928820646144,0.28832426428385,-0.450033024561149,0.135612138707688,event_site_semiannual_log,2013,2013
sale_halfyear::2013.5:treated,0.0703600814644419,0.154829519475083,0.454435831765047,0.65081045709786,-0.238009631638526,0.37872979456741,event_site_semiannual_log,2013,2013.5
sale_halfyear::2014:treated,0.0680802291052658,0.142867473751736,0.476527143075058,0.635066101981561,-0.216465005175196,0.352625463385727,event_site_semiannual_log,2014,2014
sale_halfyear::2014.5:treated,0.0783038393162031,0.129319343885726,0.605507551796713,0.54664580393735,-0.179257955798216,0.335865634430622,event_site_semiannual_log,2014,2014.5
sale_halfyear::2015:treated,0.0105795842373736,0.151187593426436,0.0699765370795547,0.944396135649224,-0.290536604508152,0.3116957729829,event_site_semiannual_log,2015,2015
sale_halfyear::2015.5:treated,-0.0840618568000055,0.149136471709492,-0.563657272003543,0.574646844135678,-0.381092882602846,0.212969169002835,event_site_semiannual_log,2015,2015.5
sale_halfyear::2016:treated,-0.146626818861018,0.164650015578046,-0.890536319393877,0.375988481758063,-0.47455574506538,0.181302107343344,event_site_semiannual_log,2016,2016
sale_halfyear::2016.5:treated,-0.107498615621912,0.158083250020203,-0.680012687037831,0.498562630757913,-0.42234869473076,0.207351463486936,event_site_semiannual_log,2016,2016.5
sale_halfyear::2017:treated,-0.201260950710533,0.149291446743651,-1.34810771213249,0.181628127616226,-0.498600636044087,0.0960787346230217,event_site_semiannual_log,2017,2017
sale_halfyear::2017.5:treated,-0.024105499950926,0.15079621796745,-0.159854804555704,0.873419545516946,-0.324442196914702,0.27623119701285,event_site_semiannual_log,2017,2017.5
sale_halfyear::2018:treated,-0.0339664034077131,0.126864255863924,-0.267738167669117,0.789626158719186,-0.286638466954843,0.218705660139417,event_site_semiannual_log,2018,2018
sale_halfyear::2018.5:treated,-0.0862924882833633,0.164402981287931,-0.524883962610342,0.601191677062266,-0.41372940305846,0.241144426491734,event_site_semiannual_log,2018,2018.5
sale_halfyear::2008:treated,-32417.8262774542,34982.363407273,-0.926690569760487,0.357020732529189,-102091.241296356,37255.5887414471,event_site_semiannual_dollars,2008,2008
sale_halfyear::2008.5:treated,7671.92875167541,29422.5264251507,0.260750169472781,0.794990404937406,-50928.1112358436,66271.9687391944,event_site_semiannual_dollars,2008,2008.5
sale_halfyear::2009:treated,-11642.8293180883,22172.1778977526,-0.525109863892462,0.601035397611492,-55802.5487332111,32516.8900970344,event_site_semiannual_dollars,2009,2009
sale_halfyear::2009.5:treated,-25375.659457086,31073.2000093168,-0.816641332385383,0.416685906172183,-87263.3008096526,36511.9818954807,event_site_semiannual_dollars,2009,2009.5
sale_halfyear::2010:treated,-47945.0529365141,24120.7059571105,-1.98771350315227,0.0504457230259006,-95985.602316584,95.4964435558359,event_site_semiannual_dollars,2010,2010
sale_halfyear::2010.5:treated,-48396.0846004531,30390.1061076039,-1.5924947556647,0.115424568173448,-108923.226539163,12131.0573382566,event_site_semiannual_dollars,2010,2010.5
sale_halfyear::2011:treated,-18131.1044159423,27917.8974890538,-0.649443763558887,0.518009600529598,-73734.4161637583,37472.2073318737,event_site_semiannual_dollars,2011,2011
sale_halfyear::2011.5:treated,-34012.8878848156,26502.8657969116,-1.28336641574735,0.203263239119881,-86797.9197696128,18772.1439999816,event_site_semiannual_dollars,2011,2011.5
sale_halfyear::2012:treated,-39623.0662291434,24290.3896920032,-1.63122398329361,0.106980443412238,-88001.5700563012,8755.43759801442,event_site_semiannual_dollars,2012,2012
sale_halfyear::2013:treated,-25726.7623872441,20948.618454261,-1.228088737375,0.223203462814759,-67449.5519724924,15996.0271980043,event_site_semiannual_dollars,2013,2013
sale_halfyear::2013.5:treated,1835.40291905169,23633.3649709951,0.0776615146131013,0.938301409279976,-45234.5227674149,48905.3286055183,event_site_semiannual_dollars,2013,2013.5
sale_halfyear::2014:treated,-7841.1601074582,26233.4573030798,-0.29889922692491,0.765832726714667,-60089.618474285,44407.2982593687,event_site_semiannual_dollars,2014,2014
sale_halfyear::2014.5:treated,-4338.96007997761,28295.0937469258,-0.153346729252277,0.878531286513065,-60693.5232830576,52015.6031231024,event_site_semiannual_dollars,2014,2014.5
sale_halfyear::2015:treated,12820.7495772578,31102.3027420306,0.412212230187453,0.681344288065248,-49124.8548909207,74766.3540454361,event_site_semiannual_dollars,2015,2015
sale_halfyear::2015.5:treated,-12051.4204433779,29913.3061238995,-0.402878250684209,0.688168864032945,-71628.9329142644,47526.0920275087,event_site_semiannual_dollars,2015,2015.5
sale_halfyear::2016:treated,21771.0820530442,34765.0069678242,0.626235515304048,0.533036881832228,-47469.4300988771,91011.5942049655,event_site_semiannual_dollars,2016,2016
sale_halfyear::2016.5:treated,-1556.9947083354,37549.0497753676,-0.0414656221036199,0.967033441520677,-76342.4086641192,73228.4192474484,event_site_semiannual_dollars,2016,2016.5
sale_halfyear::2017:treated,-12035.4307431051,36245.4892225993,-0.332053201687809,0.74076312767319,-84224.5788509269,60153.7173647167,event_site_semiannual_dollars,2017,2017
sale_halfyear::2017.5:treated,33212.8925744384,40067.9282951881,0.82891464539301,0.409748503842355,-46589.3027362942,113015.087885171,event_site_semiannual_dollars,2017,2017.5
sale_halfyear::2018:treated,-13636.9999429669,35383.3288038773,-0.38540749002317,0.701012149401426,-84109.0067597004,56835.0068737666,event_site_semiannual_dollars,2018,2018
sale_halfyear::2018.5:treated,1320.06098034936,43598.2206128194,0.030277863678712,0.975924822013612,-85513.3208434484,88153.4428041471,event_site_semiannual_dollars,2018,2018.5
sale_halfyear::2008:treated,0.0845879867443,0.178974305270837,0.472626428784261,0.637834181856385,-0.27187023489381,0.44104620838241,event_site_semiannual_hedonic_log,2008,2008
sale_halfyear::2008.5:treated,0.000113335867991005,0.147327457778023,0.000769278651110417,0.999388220191548,-0.293314726437079,0.293541398173061,event_site_semiannual_hedonic_log,2008,2008.5
sale_halfyear::2009:treated,-0.0770636896804993,0.14045807825826,-0.548659718516172,0.584847243142058,-0.356810196950802,0.202682817589803,event_site_semiannual_hedonic_log,2009,2009
sale_halfyear::2009.5:treated,-0.0261449564245834,0.177724429205115,-0.147109525356298,0.883435126793125,-0.380113834137143,0.327823921287976,event_site_semiannual_hedonic_log,2009,2009.5
sale_halfyear::2010:treated,-0.122393116304309,0.158061964478934,-0.774336297209703,0.441134241629366,-0.437200801583629,0.192414568975011,event_site_semiannual_hedonic_log,2010,2010
sale_halfyear::2010.5:treated,-0.0976113599969306,0.20557239771012,-0.474827170788627,0.63627182382317,-0.507044273815156,0.311821553821295,event_site_semiannual_hedonic_log,2010,2010.5
sale_halfyear::2011:treated,-0.160127809055912,0.201602829285829,-0.79427362018261,0.429509369744225,-0.561654642171367,0.241399024059543,event_site_semiannual_hedonic_log,2011,2011
sale_halfyear::2011.5:treated,-0.0768528533676456,0.182018605628481,-0.422225261545571,0.674052687545214,-0.439374324643605,0.285668617908314,event_site_semiannual_hedonic_log,2011,2011.5
sale_halfyear::2012:treated,0.0205758875510642,0.151060707199873,0.136209395099942,0.89201590591594,-0.280287585372476,0.321439360474604,event_site_semiannual_hedonic_log,2012,2012
sale_halfyear::2013:treated,-0.183021160520814,0.153002851216504,-1.19619444386584,0.235339274810936,-0.487752748486262,0.121710427444634,event_site_semiannual_hedonic_log,2013,2013
sale_halfyear::2013.5:treated,0.0260576901657698,0.148863373107678,0.175044335095923,0.861510303995517,-0.270429412632106,0.322544792963645,event_site_semiannual_hedonic_log,2013,2013.5
sale_halfyear::2014:treated,-0.00273674836261484,0.146598735529145,-0.0186682944619993,0.985154644978511,-0.294713434524555,0.289239937799326,event_site_semiannual_hedonic_log,2014,2014
sale_halfyear::2014.5:treated,-0.00505703993701223,0.141213093642361,-0.0358114095978931,0.971526629568392,-0.28630729066769,0.276193210793666,event_site_semiannual_hedonic_log,2014,2014.5
sale_halfyear::2015:treated,-0.0369881322096326,0.150070891258824,-0.246471063771055,0.805982100424581,-0.335880215834794,0.261903951415529,event_site_semiannual_hedonic_log,2015,2015
sale_halfyear::2015.5:treated,-0.136103107178715,0.133578630603919,-1.0188988056202,0.31148360255244,-0.402148006986383,0.129941792628953,event_site_semiannual_hedonic_log,2015,2015.5
sale_halfyear::2016:treated,-0.199505756937342,0.160345275875129,-1.24422597328473,0.217240077445385,-0.518861050983755,0.119849537109071,event_site_semiannual_hedonic_log,2016,2016
sale_halfyear::2016.5:treated,-0.0840773822323235,0.147979369170501,-0.568169621911619,0.57159470820629,-0.378803838601707,0.21064907413706,event_site_semiannual_hedonic_log,2016,2016.5
sale_halfyear::2017:treated,-0.228531180484599,0.137720525222777,-1.65938359670737,0.101159866225962,-0.502825378356681,0.0457630173874824,event_site_semiannual_hedonic_log,2017,2017
sale_halfyear::2017.5:treated,0.0326592913266635,0.138929194376247,0.235078677835098,0.814779910918317,-0.244042179792508,0.309360762445834,event_site_semiannual_hedonic_log,2017,2017.5
sale_halfyear::2018:treated,0.0369193985974503,0.118325384981825,0.312015875571597,0.755882871319963,-0.19874602969651,0.272584826891411,event_site_semiannual_hedonic_log,2018,2018
sale_halfyear::2018.5:treated,-0.120666571622911,0.154466183101484,-0.781184393891788,0.437120727850349,-0.428312637622493,0.186979494376672,event_site_semiannual_hedonic_log,2018,2018.5
sale_halfyear::2008:treated,-7746.64689843664,30888.8091562438,-0.250791374288728,0.802652197659239,-69267.0420394687,53773.7482425955,event_site_semiannual_hedonic_dollars,2008,2008
sale_halfyear::2008.5:treated,1452.43049823225,25530.8150466746,0.0568893118209099,0.954782671796608,-49396.5945321334,52301.4555285979,event_site_semiannual_hedonic_dollars,2008,2008.5
sale_halfyear::2009:treated,-23378.0384493864,23034.0580977348,-1.01493355405253,0.313357757733791,-69254.3410516087,22498.2641528359,event_site_semiannual_hedonic_dollars,2009,2009
sale_halfyear::2009.5:treated,-28400.9705291133,30548.0229897087,-0.929715502004215,0.355462090981641,-89242.6311965117,32440.690138285,event_site_semiannual_hedonic_dollars,2009,2009.5
sale_halfyear::2010:treated,-36577.1639321812,21160.3094450131,-1.72857415092299,0.087946102161679,-78721.5726654191,5567.24480105668,event_site_semiannual_hedonic_dollars,2010,2010
sale_halfyear::2010.5:treated,-26916.048901034,28268.1878961969,-0.952167468246354,0.344030533999042,-83217.0244581781,29384.9266561101,event_site_semiannual_hedonic_dollars,2010,2010.5
sale_halfyear::2011:treated,-5783.0809671586,28092.0816700757,-0.205861603105008,0.837449467612963,-61733.3105773493,50167.1486430321,event_site_semiannual_hedonic_dollars,2011,2011
sale_halfyear::2011.5:treated,-29080.6387781065,24208.7922511461,-1.20124285740565,0.233387238777577,-77296.6272172921,19135.349661079,event_site_semiannual_hedonic_dollars,2011,2011.5
sale_halfyear::2012:treated,-22554.9535280794,23931.206830685,-0.942491270400914,0.348927572242192,-70218.0826884961,25108.1756323373,event_site_semiannual_hedonic_dollars,2012,2012
sale_halfyear::2013:treated,-24609.8313978994,25083.3474232116,-0.981122295309195,0.329645441109343,-74567.647418911,25347.9846231123,event_site_semiannual_hedonic_dollars,2013,2013
sale_halfyear::2013.5:treated,-7277.61346744502,23869.3612560728,-0.304893515556202,0.761280655432582,-54817.5664908787,40262.3395559887,event_site_semiannual_hedonic_dollars,2013,2013.5
sale_halfyear::2014:treated,-25766.1336508708,24830.9579768729,-1.03766168324512,0.302717816199085,-75221.2725246462,23689.0052229046,event_site_semiannual_hedonic_dollars,2014,2014
sale_halfyear::2014.5:treated,-16633.2498941672,30362.057886561,-0.547830122592893,0.585413979714451,-77104.5289592764,43838.029170942,event_site_semiannual_hedonic_dollars,2014,2014.5
sale_halfyear::2015:treated,1689.51504934195,29067.7424075402,0.0581233666397047,0.953802914757039,-56203.9113279625,59582.9414266464,event_site_semiannual_hedonic_dollars,2015,2015
sale_halfyear::2015.5:treated,-15774.0547361396,26668.5203965598,-0.591485935536733,0.555950179278822,-68889.0163497177,37340.9068774385,event_site_semiannual_hedonic_dollars,2015,2015.5
sale_halfyear::2016:treated,14330.5353980287,33959.4501523404,0.421989618022159,0.674223930874925,-53305.571308981,81966.6421050384,event_site_semiannual_hedonic_dollars,2016,2016
sale_halfyear::2016.5:treated,5880.63489870553,36325.369430552,0.161887820850612,0.871823814689604,-66467.6084313486,78228.8782287596,event_site_semiannual_hedonic_dollars,2016,2016.5
sale_halfyear::2017:treated,-14001.1070825089,33110.6929896308,-0.422857567097541,0.67359327305301,-79946.76739631,51944.5532312923,event_site_semiannual_hedonic_dollars,2017,2017
sale_halfyear::2017.5:treated,51289.4439219667,38787.842914889,1.3223071990497,0.190031619614695,-25963.2403988176,128542.128242751,event_site_semiannual_hedonic_dollars,2017,2017.5
sale_halfyear::2018:treated,1944.30275031106,31167.7770600135,0.0623818229502641,0.950422541263513,-60131.7051236291,64020.3106242513,event_site_semiannual_hedonic_dollars,2018,2018
sale_halfyear::2018.5:treated,-5782.12788450252,37109.7680593972,-0.155811480019163,0.876594738404198,-79692.6364786703,68128.3807096653,event_site_semiannual_hedonic_dollars,2018,2018.5
treated_post,-0.0244594065911828,0.0761343064634322,-0.321266558104535,0.748890243685925,-0.176094019428693,0.127175206246328,did_site_semiannual_hedonic_log,,
treated_post,18284.7261765445,23913.5380454112,0.764618189990216,0.446866605415059,-29343.2125481966,65912.6649012857,did_site_semiannual_hedonic_dollars,,
treated_post,-0.0215522446265166,0.0792933837892204,-0.271803820149828,0.786509867696594,-0.179478705245549,0.136374215992516,did_site_semiannual_amenity_log,,
treated_post,30845.8198906408,22798.5160392409,1.35297489703053,0.180074848219313,-14561.3600452599,76252.9998265414,did_site_semiannual_amenity_dollars,,
sale_halfyear::2008:treated,-0.0332508259180608,0.167600392452697,-0.198393484832952,0.843266958678958,-0.367055936931793,0.300554285095671,event_site_semiannual_amenity_log,2008,2008
sale_halfyear::2008.5:treated,-0.0681862868582659,0.141693221722445,-0.481224761702661,0.631739406738055,-0.350392795535168,0.214020221818636,event_site_semiannual_amenity_log,2008,2008.5
sale_halfyear::2009:treated,-0.0814622298473181,0.129541704612563,-0.62884945115519,0.531333193306723,-0.33946689473084,0.176542435036204,event_site_semiannual_amenity_log,2009,2009
sale_halfyear::2009.5:treated,-0.0914047280761226,0.169405801121039,-0.539560791137339,0.591077322220849,-0.428805622083807,0.245996165931562,event_site_semiannual_amenity_log,2009,2009.5
sale_halfyear::2010:treated,-0.205301382308257,0.147425346426968,-1.39257859848381,0.167808145827129,-0.498924406754225,0.0883216421377104,event_site_semiannual_amenity_log,2010,2010
sale_halfyear::2010.5:treated,-0.15951074872391,0.181133115803968,-0.880627200696652,0.381295990855479,-0.520268614170268,0.201247116722447,event_site_semiannual_amenity_log,2010,2010.5
sale_halfyear::2011:treated,-0.205682271983252,0.186955469059398,-1.10016718429299,0.274731849374796,-0.578036358932125,0.166671814965621,event_site_semiannual_amenity_log,2011,2011
sale_halfyear::2011.5:treated,-0.11166538891478,0.177360007794007,-0.629597338789436,0.530846260166105,-0.464908458484468,0.241577680654907,event_site_semiannual_amenity_log,2011,2011.5
sale_halfyear::2012:treated,-0.00160624723178948,0.148940268826558,-0.0107845060603454,0.991423635468379,-0.298246501126758,0.295034006663179,event_site_semiannual_amenity_log,2012,2012
sale_halfyear::2013:treated,-0.219279145904012,0.143395856801515,-1.52918745907375,0.130369699244897,-0.504876746232117,0.0663184544240938,event_site_semiannual_amenity_log,2013,2013
sale_halfyear::2013.5:treated,-0.0273904726042633,0.13643204358855,-0.200762752530975,0.84142039307244,-0.299118436897426,0.244337491688899,event_site_semiannual_amenity_log,2013,2013.5
sale_halfyear::2014:treated,-0.0356711397681728,0.135133566492394,-0.263969498430877,0.792517883646752,-0.30481296279467,0.233470683258324,event_site_semiannual_amenity_log,2014,2014
sale_halfyear::2014.5:treated,-0.0624104970124775,0.131933899309136,-0.473043678230433,0.637537840390394,-0.325179630550102,0.200358636525147,event_site_semiannual_amenity_log,2014,2014.5
sale_halfyear::2015:treated,-0.0684392116948068,0.150487776607842,-0.454782529435289,0.65056211180985,-0.36816159445097,0.231283171061356,event_site_semiannual_amenity_log,2015,2015
sale_halfyear::2015.5:treated,-0.170475423863374,0.12836116621357,-1.32809189018845,0.188122527892653,-0.426128842752987,0.0851779950262388,event_site_semiannual_amenity_log,2015,2015.5
sale_halfyear::2016:treated,-0.239985637893438,0.148912795399597,-1.6115850706412,0.111197773230521,-0.536571173716436,0.0565998979295597,event_site_semiannual_amenity_log,2016,2016
sale_halfyear::2016.5:treated,-0.113515146624138,0.131056875152935,-0.86615178708994,0.389133117557856,-0.374537535171859,0.147507241923583,event_site_semiannual_amenity_log,2016,2016.5
sale_halfyear::2017:treated,-0.279803547339512,0.137733487075658,-2.0314852493774,0.0457019795316101,-0.554123560978948,-0.00548353370007648,event_site_semiannual_amenity_log,2017,2017
sale_halfyear::2017.5:treated,-0.0108754435717238,0.127930962322091,-0.0850102537675183,0.932476784282939,-0.265672037154116,0.243921150010668,event_site_semiannual_amenity_log,2017,2017.5
sale_halfyear::2018:treated,-0.0179128149652473,0.107363294014795,-0.166843008400794,0.867936689029727,-0.231745346935742,0.195919717005247,event_site_semiannual_amenity_log,2018,2018
sale_halfyear::2018.5:treated,-0.207112823935346,0.144129945545569,-1.43698676323904,0.154826000104805,-0.494172488708033,0.0799468408373397,event_site_semiannual_amenity_log,2018,2018.5
sale_halfyear::2008:treated,-14196.8042482273,28854.8386806222,-0.492007749735276,0.624132046592755,-71666.1961041379,43272.5876076833,event_site_semiannual_amenity_dollars,2008,2008
sale_halfyear::2008.5:treated,13078.7075378038,25192.1994366503,0.519157033933946,0.605159823353748,-37095.9060568783,63253.3211324859,event_site_semiannual_amenity_dollars,2008,2008.5
sale_halfyear::2009:treated,-16886.0000334146,18932.4129534557,-0.891909556110352,0.375256637006858,-54593.1683472942,20821.168280465,event_site_semiannual_amenity_dollars,2009,2009
sale_halfyear::2009.5:treated,-29919.724224314,28142.5318058538,-1.0631496992069,0.291080525863318,-85970.4339880867,26130.9855394587,event_site_semiannual_amenity_dollars,2009,2009.5
sale_halfyear::2010:treated,-43173.0452563882,17591.880755952,-2.45414608337322,0.0164107121486688,-78210.3123101528,-8135.77820262357,event_site_semiannual_amenity_dollars,2010,2010
sale_halfyear::2010.5:treated,-30519.1411679938,23921.3367207095,-1.27581253189636,0.205907375707901,-78162.612300718,17124.3299647305,event_site_semiannual_amenity_dollars,2010,2010.5
sale_halfyear::2011:treated,-9176.4592926715,23007.3681811248,-0.39884871752519,0.691123135905763,-54999.604319028,36646.685733685,event_site_semiannual_amenity_dollars,2011,2011
sale_halfyear::2011.5:treated,-29948.0299529524,21722.8302422138,-1.37864309664192,0.172049397913445,-73212.7959503304,13316.7360444256,event_site_semiannual_amenity_dollars,2011,2011.5
sale_halfyear::2012:treated,-22321.7718401189,19636.5062556535,-1.13674864303788,0.25921492791831,-61431.2634986201,16787.7198183823,event_site_semiannual_amenity_dollars,2012,2012
